budget,gross,user_vote,critic_review_ratio,movie_fb,director_fb,actor1_fb,other_actors_fb,duration,face_number,year,country,content,binned_score
40000000,21176322,23747,0.415458937,16719.61766,33,1000,2000,84,2.388288288,2004,USA,PG-13,"(0, 4]"
40000000,20300000,16741,0.833333333,309,17,14000,1829,111,2,1996,USA,R,"(6, 8]"
45000000,20302961,49874,0.402222222,16719.61766,719,16000,1576,131,2.388288288,1995,Other,NC-17,"(4, 6]"
40000000,14942422,14226,0.666666667,555,58,12000,1472,101,3,1995,USA,R,"(4, 6]"
45000000,18996755,145270,1.152173913,54000,171,6000,666,114,2.388288288,2012,Other,PG-13,"(6, 8]"
51000000,14375181,8692,0.388888889,754,124,636,1203,107,2,1987,USA,PG-13,"(4, 6]"
40000000,14448589,19364,0.671875,835,65,11000,1255,103,2,2002,USA,PG-13,"(4, 6]"
40000000,14358033,17365,0.606060606,630,949.3756281,782,1060,99,2,1992,USA,PG-13,"(4, 6]"
77000000,33201661,534262,0.184170472,39000,949.3756281,326,380,122,2.388288288,2001,Other,R,"(8, 10]"
30000000,14018364,17722,0.630630631,849,29,976,1561,91,1,2004,USA,PG,"(4, 6]"
40000000,20113965,15231,1.893939394,16719.61766,42,875,767,107,3,2012,USA,PG,"(6, 8]"
40000000,13376506,10413,0.486486486,579,22,2000,1255,106,1,1999,USA,PG-13,"(6, 8]"
42000000,13208023,17309,0.268041237,612,37,2000,1481,101,1,2002,UK,R,"(0, 4]"
40000000,13838130,35990,1,16719.61766,80,14000,4835,109,3,2009,USA,PG-13,"(4, 6]"
40000000,9652000,46205,0.530612245,16719.61766,949.3756281,1000,1127,89,2.388288288,2003,USA,PG-13,"(4, 6]"
24000000,10431220,24216,0.462962963,401,7,2000,1062,83,2.388288288,1999,USA,R,"(4, 6]"
40000000,6114237,19986,0.400966184,892,39,1000,1259,102,4,2001,USA,R,"(6, 8]"
40000000,4835968,4821,0.646341463,158,18,3000,988,93,2.388288288,2002,UK,PG-13,"(4, 6]"
40000000,4777007,15130,0.62244898,565,8,545,467,84,3,2001,Other,PG-13,"(4, 6]"
26000000,3675072,190132,0.384519351,15000,949.3756281,11000,539,107,2.388288288,2007,UK,R,"(6, 8]"
40000000,18438149,30842,0.752688172,16719.61766,48,61,85,91,8,2012,USA,PG-13,"(4, 6]"
40000000,10640645,28429,2.036363636,16719.61766,180,1000,622,115,2.388288288,2015,USA,R,"(4, 6]"
20000000,80050171,186982,0.515274949,16719.61766,154,884,1119,105,2.388288288,2007,USA,PG-13,"(6, 8]"
20000000,7564000,54650,0.35426009,12000,34,11000,1394,107,1,1995,USA,PG-13,"(6, 8]"
25000000,876671,22010,1.044444444,16719.61766,47,499,5,101,2,2007,USA,R,"(6, 8]"
40000000,128978,22897,1.737704918,16719.61766,31,5000,1238,113,2,2007,Other,R,"(6, 8]"
25000000,77231,3322,0.9375,265,44,1000,1113,112,2.388288288,2005,Other,R,"(4, 6]"
23000000,50693162,136580,0.216513761,15000,295,720,961,98,2.388288288,1994,USA,R,"(6, 8]"
39000000,63411478,114925,0.914529915,13000,124,152,242,107,1,2009,USA,PG-13,"(6, 8]"
38000000,144512310,272227,0.189271255,14000,357,23000,18000,106,2,2001,USA,PG-13,"(6, 8]"
39000000,35287788,73886,2.242424242,25000,13000,940,1712,87,2.388288288,2012,USA,PG,"(6, 8]"
40000000,25335935,242599,0.17314931,14000,949.3756281,2000,784,119,2.388288288,2005,USA,PG-13,"(6, 8]"
39000000,5881504,5917,1.52,177,534,865,1045,110,2,2004,USA,PG-13,"(4, 6]"
39000000,60000000,49934,0.424107143,16719.61766,44,593,962,125,1,1983,UK,PG,"(4, 6]"
40000000,29802761,46480,1.834782609,12000,88,22000,13785,113,1,2013,USA,PG-13,"(6, 8]"
38000000,127214072,83786,0.24744898,16719.61766,72,982,1494,108,1,2002,USA,PG-13,"(6, 8]"
38000000,88915214,163665,1.029585799,9000,126,18000,1911,96,2,2009,USA,R,"(6, 8]"
39000000,30400000,17810,0.315068493,478,36,592,791,93,2,1996,USA,PG,"(4, 6]"
38000000,85570368,44885,0.962616822,478,949.3756281,12000,3000,100,1,2002,USA,PG,"(4, 6]"
38000000,58700247,95367,1.073076923,33000,508,21000,12000,120,1,2011,USA,PG-13,"(6, 8]"
38000000,39177215,30667,0.418803419,16719.61766,150,970,1708,115,1,2002,USA,PG-13,"(4, 6]"
35000000,40334024,44168,0.537037037,989,7,931,1446,123,3,2001,USA,PG-13,"(6, 8]"
30000000,71038190,23473,0.617886179,8000,99,598,934,94,1,2015,USA,PG,"(4, 6]"
38000000,24044532,19686,0.588888889,689,43,308,565,102,2.388288288,2001,USA,R,"(4, 6]"
38000000,18653746,137722,0.269592476,16719.61766,2000,40000,1444,133,1,1999,Other,R,"(6, 8]"
38000000,17305211,14066,0.626666667,352,150,24000,392,118,2.388288288,1996,USA,R,"(6, 8]"
57000000,16991902,34592,0.560209424,16719.61766,65,628,424,105,2.388288288,2001,USA,R,"(6, 8]"
10000000,47536959,86955,1.174545455,12000,304,940,1642,109,2.388288288,2009,USA,R,"(6, 8]"
38000000,41997790,125305,0.880466472,39000,123,14000,1828,127,2.388288288,2013,USA,R,"(6, 8]"
38000000,623374,4757,0.462686567,474,49,1000,996,110,2,2001,USA,PG-13,"(4, 6]"
32000000,16377274,105144,1.348148148,27000,949.3756281,378,33,144,31,2012,USA,R,"(6, 8]"
40000000,9589875,16673,1.911111111,16719.61766,39,2000,1432,130,2.388288288,2008,USA,PG,"(6, 8]"
38000000,34912982,55617,0.729323308,14000,5,17000,1724,112,2.388288288,2016,USA,PG-13,"(4, 6]"
37000000,92173235,280228,0.9,29000,949.3756281,10000,4206,150,7,2010,USA,R,"(6, 8]"
40000000,41102171,57266,1.91011236,14000,52,10000,2651,110,12,2012,USA,PG-13,"(4, 6]"
37000000,60338891,248468,0.625688073,16719.61766,1000,24000,11681,96,2.388288288,2008,USA,R,"(6, 8]"
37000000,48006503,28109,1.263636364,16719.61766,3,18000,117,96,3,2008,USA,PG,"(4, 6]"
38000000,26903709,312629,0.827368421,83000,2000,26000,10471,123,2.388288288,2013,UK,R,"(8, 10]"
37000000,22450975,241030,0.155880306,13000,949.3756281,786,897,188,1,1999,USA,R,"(6, 8]"
37000000,44867349,75347,1.153409091,16719.61766,949.3756281,13000,1216,107,2,2010,USA,R,"(4, 6]"
38000000,46813366,39440,1.78313253,15000,11,2000,1347,110,4,2016,USA,R,"(6, 8]"
37000000,72279690,17948,1.523255814,16719.61766,188,11000,1311,113,5,2011,USA,PG,"(6, 8]"
37000000,191449475,348007,0.228013029,19000,308,17000,22000,122,1,2008,USA,PG-13,"(4, 6]"
65000000,68208190,60572,0.277777778,16719.61766,10,789,1149,93,1,1999,USA,PG-13,"(6, 8]"
36000000,50129186,38399,0.330275229,16719.61766,84,551,547,93,2.388288288,1997,USA,R,"(6, 8]"
36000000,55500000,48636,0.41588785,16719.61766,883,180,305,121,3,1983,UK,PG,"(6, 8]"
36000000,50213619,139184,1.090534979,12000,38,496,708,101,8,2010,USA,R,"(6, 8]"
36000000,42019483,6069,1.636363636,16719.61766,188,11000,1272,107,2.388288288,2014,USA,PG,"(6, 8]"
34000000,23360779,31113,0.594339623,852,287,9000,1475,124,2.388288288,2000,USA,R,"(4, 6]"
36000000,26183197,38348,0.814814815,16719.61766,473,14000,1501,109,2.388288288,2003,USA,R,"(6, 8]"
36000000,13052741,8531,0.543859649,591,949.3756281,2000,1635,130,2.388288288,1996,USA,PG-13,"(6, 8]"
36000000,14378353,12375,0.489690722,846,96,746,1179,127,1,1999,USA,PG-13,"(6, 8]"
37000000,33037754,75864,1.355329949,23000,101,12000,5000,114,1,2011,USA,PG-13,"(4, 6]"
36000000,12339633,220591,0.27301092,17000,487,685,748,106,2,1997,USA,PG-13,"(6, 8]"
37000000,30105968,8860,1.888888889,279,16,541,908,81,2.388288288,2008,USA,G,"(4, 6]"
33000000,205399422,181225,0.253826531,16719.61766,116,45000,1126,95,1,1999,USA,PG-13,"(6, 8]"
35000000,251188924,269033,0.227662179,12000,13000,920,1037,126,2.388288288,1989,USA,PG-13,"(6, 8]"
36000000,1068392,3865,1.452830189,2000,596,877,1579,102,2.388288288,2011,Other,PG-13,"(4, 6]"
29000000,255950375,223127,0.621428571,38000,102,768,1358,129,2.388288288,2009,USA,PG-13,"(6, 8]"
35000000,112692062,84325,0.595121951,16719.61766,949.3756281,2000,1483,88,2.388288288,2001,USA,PG,"(4, 6]"
35000000,117528646,353442,0.878552972,31000,91,18000,528,106,5,2011,USA,R,"(6, 8]"
38000000,171031347,240962,0.680939227,36000,1000,13000,12538,110,2.388288288,2010,USA,PG-13,"(6, 8]"
35000000,82300000,63330,0.330864198,16719.61766,338,12000,1307,143,2,1979,USA,PG,"(6, 8]"
35000000,134455175,97664,1.185344828,17000,91,4000,1584,120,2,2013,USA,R,"(4, 6]"
35000000,79100000,127503,0.459770115,16719.61766,17000,22000,1387,128,2.388288288,1991,USA,R,"(6, 8]"
35000000,81159365,191470,0.517985612,16719.61766,126,18000,6000,123,2,2008,USA,PG-13,"(6, 8]"
35000000,67962333,33887,0.65,919,8,1000,636,105,2,2005,USA,PG-13,"(4, 6]"
27000000,78651430,142067,0.253829322,16719.61766,333,14000,1362,162,2.388288288,1996,USA,R,"(6, 8]"
35000000,63939454,61321,0.585253456,16719.61766,31,947,1333,100,3,2005,USA,PG,"(6, 8]"
35000000,63826569,32416,0.601449275,16719.61766,949.3756281,19000,1902,90,2.388288288,1997,USA,PG-13,"(6, 8]"
35000000,60054449,61018,0.692857143,16719.61766,79,900,784,108,2.388288288,1995,USA,R,"(4, 6]"
1800000,26505000,149285,0.383233533,10000,949.3756281,40000,1426,101,1,1984,USA,PG,"(6, 8]"
35000000,56876365,125219,0.340163934,16719.61766,130,29000,210,132,1,1998,USA,PG-13,"(6, 8]"
34000000,54132596,53786,0.90521327,16719.61766,14,11000,4691,87,2.388288288,2007,Other,PG,"(6, 8]"
35000000,52277485,32370,0.37755102,16719.61766,19,1000,1330,109,1,2003,USA,PG,"(6, 8]"
35000000,55802754,270228,1.226804124,41000,87,15000,3923,109,2,2011,USA,R,"(6, 8]"
35000000,55291815,28041,1.594594595,16719.61766,89,17000,519,92,2.388288288,2016,USA,R,"(4, 6]"
35000000,67523385,104005,1.149193548,18000,949.3756281,529,250,134,2,2012,USA,R,"(6, 8]"
35000000,49474048,31191,1.033333333,16719.61766,12,49000,1931,88,2,2009,USA,PG,"(4, 6]"
35000000,45802315,119974,0.970414201,16719.61766,148,978,820,92,1,2009,USA,R,"(6, 8]"
35000000,43792641,32157,1.008403361,913,42,49000,1604,91,3,2007,USA,PG-13,"(4, 6]"
33000000,57651794,40651,0.43062201,16719.61766,221,11000,1523,75,2,2006,USA,PG-13,"(4, 6]"
35000000,41954997,225122,0.5,16719.61766,179,40000,14646,147,2,1997,USA,R,"(6, 8]"
33000000,39532308,198701,0.198594025,16719.61766,545,14000,2766,100,2.388288288,2002,UK,R,"(6, 8]"
10700000,76600000,105446,0.69470405,11000,365,887,1493,120,2.388288288,1982,USA,PG,"(6, 8]"
35000000,39692139,84131,0.4825,16719.61766,1000,24000,15939,104,1,2004,USA,R,"(6, 8]"
35000000,40687294,107772,0.572864322,16719.61766,212,15000,800,103,1,2008,Other,PG-13,"(4, 6]"
35000000,37481242,40654,1.525773196,16719.61766,16,1000,1284,104,2.388288288,2010,USA,PG-13,"(4, 6]"
35000000,39026186,48019,0.836601307,13000,42,969,1022,112,4,2011,USA,PG-13,"(4, 6]"
50000000,33422806,30771,0.280487805,16719.61766,19,1000,1138,95,1,2001,USA,PG-13,"(4, 6]"
35000000,32519322,497946,0.253613666,21000,2000,396,433,150,2.388288288,2002,Other,R,"(8, 10]"
30000000,37617947,8143,0.600985222,16719.61766,308,446,430,101,2.388288288,2006,USA,PG,"(6, 8]"
35000000,37304950,102728,1.405017921,16000,16000,29000,6363,137,2.388288288,2011,USA,R,"(6, 8]"
35000000,30691439,86205,0.896551724,5000,192,1000,1759,112,2.388288288,2008,USA,R,"(6, 8]"
35000000,28687835,40964,0.795918367,16719.61766,40,2000,1046,101,1,2008,USA,R,"(6, 8]"
35000000,25863915,28257,1.397350993,11000,357,907,819,101,2.388288288,2012,USA,PG-13,"(4, 6]"
30000000,25078937,31751,0.421296296,16719.61766,16000,18000,690,155,2,1997,USA,R,"(6, 8]"
35000000,28995450,19230,1.644067797,16719.61766,24,287,342,109,5,2010,UK,PG,"(6, 8]"
30000000,20981633,78256,0.548780488,16719.61766,251,826,1012,108,2.388288288,2008,USA,PG-13,"(4, 6]"
35000000,22913677,47800,0.364754098,16719.61766,13,11000,1973,96,1,2004,USA,PG,"(6, 8]"
35000000,34531832,44788,1.586956522,23000,15,10000,1724,123,2.388288288,2015,UK,PG-13,"(6, 8]"
55000000,19389454,54643,0.51641791,16719.61766,161,21000,1375,107,5,2000,USA,R,"(6, 8]"
35000000,25871834,52052,0.699421965,16719.61766,82,1000,1060,82,6,2008,USA,PG-13,"(4, 6]"
35000000,19294901,26126,0.486153846,16719.61766,949.3756281,1000,1093,99,2.388288288,2005,USA,PG-13,"(4, 6]"
35000000,20275446,95274,1.393258427,20000,192,23000,1346,91,2.388288288,2012,USA,PG-13,"(6, 8]"
35000000,34507079,34948,1.313559322,16719.61766,98,472,581,87,2,2015,USA,PG-13,"(4, 6]"
35000000,18306166,28130,0.488372093,16719.61766,159,3000,100,125,2,2002,UK,PG-13,"(6, 8]"
35000000,17609982,90046,1.588652482,17000,138,26000,1426,118,2.388288288,2013,USA,R,"(6, 8]"
31000000,16831505,51842,0.74566474,16719.61766,12,4000,4663,98,1,2004,UK,PG-13,"(6, 8]"
35000000,14998070,41170,0.761744966,16719.61766,949.3756281,11000,20000,92,3,2007,USA,R,"(6, 8]"
35000000,14587732,4795,0.333333333,452,468,605,517,115,3,1991,USA,PG-13,"(4, 6]"
35000000,18317151,55630,0.855,16719.61766,52,553,348,120,1,2007,USA,R,"(6, 8]"
35000000,10268846,31918,1.169014085,16719.61766,57,1000,833,101,1,2009,USA,R,"(4, 6]"
35000000,10499968,47498,1.099056604,10000,453,1000,326,109,3,2014,USA,R,"(4, 6]"
35000000,7948159,48999,0.539285714,16719.61766,189,3000,1733,103,1,2008,USA,R,"(4, 6]"
35000000,11631245,15015,0.557522124,494,12,2000,1516,83,5,2006,USA,PG,"(4, 6]"
35000000,10137502,77394,1.717948718,24000,949.3756281,23000,28,123,2.388288288,2015,USA,PG,"(6, 8]"
35000000,6448817,2189,0.774193548,16719.61766,31,690,905,101,2.388288288,1997,USA,PG,"(4, 6]"
35000000,7458269,70698,0.75,9000,949.3756281,883,1450,117,1,2006,USA,PG-13,"(6, 8]"
35000000,4651977,10410,0.14084507,892,503,2000,1561,114,3,1992,USA,PG-13,"(6, 8]"
35000000,2221994,11747,0.505050505,561,55,1000,1918,121,1,1997,Other,R,"(6, 8]"
35000000,6592103,28584,0.642241379,675,949.3756281,548,413,114,1,2002,Other,R,"(6, 8]"
35000000,630779,11101,0.597484277,633,949.3756281,3,756.9435399,148,2.388288288,1999,USA,R,"(6, 8]"
34000000,102413606,310903,0.566793893,38000,47,988,278,113,2.388288288,2014,USA,PG-13,"(6, 8]"
35000000,10214013,23072,1.011235955,16719.61766,31,1000,390,91,2,2015,USA,R,"(4, 6]"
34000000,11227940,8367,0.723404255,120,3,372,487,102,2.388288288,1999,USA,R,"(4, 6]"
35000000,183125,36914,1.139534884,16719.61766,165,12000,1340,96,1,2012,USA,R,"(4, 6]"
34000000,37432299,50041,1.00862069,23000,88,989,1924,128,2.388288288,2015,USA,PG-13,"(6, 8]"
34000000,10654581,45497,0.411538462,1000,7,40000,10000,109,2.388288288,1999,USA,R,"(4, 6]"
34000000,6543194,3740,0.852459016,314,46,818,941,114,1,2000,USA,PG-13,"(4, 6]"
35000000,13101142,23916,2.7,16719.61766,125,18000,4000,105,5,2012,USA,PG-13,"(4, 6]"
35000000,8324748,21223,1.953703704,13000,56,113,136,141,1,2013,UK,PG-13,"(6, 8]"
40000000,141340178,181879,0.253918495,16719.61766,949.3756281,10000,2574,138,2.388288288,1992,USA,R,"(6, 8]"
33000000,51758599,27580,0.461206897,742,43,2000,1655,101,2.388288288,2001,USA,R,"(4, 6]"
30000000,117559438,66941,0.675675676,1000,67,826,766,99,1,2000,USA,PG-13,"(4, 6]"
30000000,21426805,49312,0.924170616,16719.61766,21,614,198,89,2.388288288,2011,USA,PG-13,"(4, 6]"
33000000,35057332,45394,1.680555556,19000,35,3000,1027,99,2.388288288,2012,USA,PG-13,"(6, 8]"
33000000,33682273,124242,0.308681672,4000,36,669,739,140,1,2004,USA,R,"(6, 8]"
10000000,4280577,50919,0.789473684,16719.61766,41,722,1157,118,2.388288288,2005,USA,PG-13,"(6, 8]"
30000000,17120019,83097,1.925373134,12000,132,26000,1145,94,2,2012,USA,R,"(6, 8]"
38000000,8406264,24826,0.32,783,179,11000,1168,124,3,1999,USA,R,"(4, 6]"
32500000,309125409,681857,0.304482226,14000,37,11000,1504,134,2.388288288,1983,USA,PG,"(8, 10]"
30000000,10955425,62770,0.641414141,16719.61766,197,165,150,113,1,2008,UK,R,"(4, 6]"
33000000,173381405,147597,0.384810127,21000,4000,22000,19000,97,1,2003,USA,PG,"(6, 8]"
32000000,104632573,63839,0.449152542,16719.61766,226,3000,1737,123,1,1996,USA,PG,"(6, 8]"
32000000,60328558,61396,0.553459119,11000,503,13000,2000,101,1,1988,USA,PG-13,"(6, 8]"
32500000,169076745,218711,0.764948454,27000,176,722,1115,131,6,2011,USA,R,"(6, 8]"
32000000,101470202,310540,0.624813154,97000,133,17000,20000,107,6,2013,USA,R,"(6, 8]"
32000000,48814909,89424,0.4375,16719.61766,88,22000,9975,129,2.388288288,2000,USA,R,"(6, 8]"
20000000,57744720,46961,0.901515152,16719.61766,34,23000,5000,107,5,2010,USA,PG-13,"(6, 8]"
32000000,37911876,19671,1.872340426,16719.61766,14,918,1379,113,2,2011,USA,PG-13,"(4, 6]"
32000000,54696902,379462,0.914185639,56000,949.3756281,15000,846,93,3,2011,USA,PG-13,"(6, 8]"
32000000,36733909,38949,0.383928571,16719.61766,155,344,482,120,3,1993,USA,R,"(6, 8]"
32000000,35063732,164608,0.584856397,10000,541,8000,1809,98,1,2007,USA,R,"(6, 8]"
33000000,99462,11347,4.357142857,5000,949.3756281,716,871,105,1,2013,Other,PG,"(6, 8]"
32000000,32701088,10018,0.694444444,16719.61766,61,649,662,98,1,2005,USA,PG,"(6, 8]"
32000000,31493782,186606,0.392,16719.61766,949.3756281,10000,1799,96,1,2005,USA,R,"(6, 8]"
32000000,43095600,156267,0.479411765,16719.61766,255,26000,1810,87,1,2005,Other,PG-13,"(6, 8]"
32000000,18636537,69197,0.291666667,16719.61766,949.3756281,29000,324,107,2.388288288,1995,Other,R,"(6, 8]"
28000000,17848322,18771,0.882352941,702,29,638,302,90,1,2004,Other,PG-13,"(4, 6]"
55000000,16640210,53028,0.426701571,16719.61766,17000,12000,613,121,2.388288288,1999,USA,R,"(6, 8]"
32000000,13763130,87768,1.053475936,12000,238,1000,1008,119,2.388288288,2010,USA,R,"(6, 8]"
35000000,10956379,21506,0.255494505,16719.61766,26,889,1153,107,2.388288288,2007,Other,PG-13,"(0, 4]"
30000000,4357000,5176,0.5,350,278,3000,538,110,3,1996,USA,PG,"(4, 6]"
32000000,2899970,8039,0.434782609,625,949.3756281,13000,1774,132,2,1999,USA,R,"(6, 8]"
32000000,1304837,21481,1.045714286,559,949.3756281,845,860,105,2,2006,USA,R,"(6, 8]"
31500000,78800000,450676,0.265513733,19000,949.3756281,11000,13000,289,1,1979,USA,R,"(8, 10]"
32000000,17797316,50523,1.477876106,16719.61766,8,839,1202,102,2.388288288,2010,USA,R,"(6, 8]"
6500000,82528097,30230,0.272727273,16719.61766,65,975,665,143,1,1995,USA,PG,"(6, 8]"
31500000,14268533,17319,1.3,16719.61766,34,10000,901,113,2,2016,UK,R,"(6, 8]"
31000000,87100000,52339,0.33,16719.61766,521,11000,1104,161,2.388288288,1985,USA,PG,"(6, 8]"
31000000,93749203,264047,0.914460285,64000,949.3756281,18000,1858,138,2.388288288,2012,USA,R,"(6, 8]"
34000000,62700000,69534,0.411564626,16719.61766,43,244,379,126,2,1979,UK,PG,"(6, 8]"
25000000,59073773,475518,0.832298137,149000,949.3756281,13000,1670,99,2.388288288,2014,USA,R,"(8, 10]"
31000000,53133888,50389,0.544117647,16719.61766,155,687,276,103,2.388288288,1990,USA,PG-13,"(6, 8]"
144000000,118099659,69790,0.383154418,62000,176,783,692,116,4,2016,USA,PG-13,"(4, 6]"
31000000,58879132,66123,0.931506849,28000,949.3756281,26000,12816,99,4,2015,USA,R,"(6, 8]"
30250000,72077000,62986,0.64,16719.61766,188,848,1290,105,4,1995,USA,R,"(6, 8]"
45000000,170684505,172080,0.21927237,16719.61766,252,539,241,113,2.388288288,2002,USA,PG-13,"(6, 8]"
34200000,163479795,161858,0.387543253,16719.61766,221,12000,11781,93,2.388288288,1999,USA,PG-13,"(6, 8]"
30000000,145096820,200260,0.329466357,16719.61766,6,3000,2000,108,2.388288288,2001,USA,R,"(6, 8]"
25000000,121248145,260981,0.305630027,16719.61766,101,18000,1726,116,2.388288288,1994,USA,R,"(6, 8]"
30000000,122012643,143696,0.43153527,16719.61766,323,826,1187,135,1,1990,USA,PG,"(6, 8]"
30000000,116631310,87665,0.941176471,41000,304,15000,1898,132,2.388288288,2013,USA,PG-13,"(6, 8]"
20000000,114324072,185338,0.487244898,16719.61766,43,989,1875,92,2.388288288,2004,USA,PG-13,"(6, 8]"
38000000,113502246,96607,0.44,5000,188,1000,1436,99,2.388288288,1991,USA,PG-13,"(6, 8]"
30000000,108360000,160321,0.331460674,16719.61766,176,531,921,90,2.388288288,1995,USA,PG-13,"(6, 8]"
26000000,105444419,31817,0.427350427,16719.61766,37,944,1345,103,3,1996,USA,PG,"(6, 8]"
30000000,115646235,531737,0.374009509,22000,662,2000,540,112,2.388288288,2009,Other,R,"(6, 8]"
30000000,85416609,58906,0.478494624,16719.61766,47,19000,759,87,2.388288288,2004,USA,PG,"(6, 8]"
25000000,90135191,338415,0.244919786,12000,16000,616,803,138,2.388288288,2003,USA,R,"(6, 8]"
30000000,100422786,482064,0.242314647,14000,16000,16000,11567,132,1,2004,USA,PG-13,"(8, 10]"
30000000,106694016,123940,0.430267062,16719.61766,11000,22000,1615,103,2,1999,USA,R,"(6, 8]"
29000000,64286,396396,0.159315932,57000,415,33000,1183,123,2.388288288,2004,USA,PG-13,"(6, 8]"
30000000,76806312,124501,1.136363636,16719.61766,98,2000,876,111,1,2008,USA,PG-13,"(6, 8]"
30000000,79566871,31760,0.935714286,16719.61766,23,1000,1635,102,2,2009,USA,G,"(4, 6]"
30000000,76501438,8146,0.836734694,181,949.3756281,971,1630,78,2.388288288,2000,Other,G,"(6, 8]"
30000000,74787599,12549,0.275229358,883,949.3756281,769,965,132,1,1991,USA,R,"(6, 8]"
25000000,83813460,270238,0.865044248,19000,655,24000,10940,108,2.388288288,2009,USA,R,"(6, 8]"
30000000,65010106,107557,0.354575163,16719.61766,729,442,666,125,1,2002,USA,R,"(6, 8]"
35000000,66359959,184641,1.386503067,81000,129,303,25,98,2.388288288,2013,USA,PG-13,"(6, 8]"
30000000,64172251,19079,0.5,602,129,979,1451,87,1,2001,USA,PG-13,"(4, 6]"
30000000,66600000,94435,0.434065934,5000,108,405,572,91,2.388288288,1995,Other,G,"(6, 8]"
30000000,63536011,34258,1.314606742,16719.61766,64,11000,7329,100,2,2012,USA,PG-13,"(6, 8]"
30000000,62877175,217507,0.778461538,16719.61766,89,15000,1319,118,1,2008,USA,R,"(6, 8]"
45000000,74484168,109894,0.361764706,16719.61766,309,1000,1136,109,3,2005,USA,R,"(6, 8]"
30000000,60269340,34079,1.494845361,16719.61766,5,2000,1966,99,2,2008,USA,PG-13,"(4, 6]"
30000000,58715510,79094,1.178294574,16719.61766,56,11000,1371,89,2,2009,USA,PG,"(4, 6]"
19000000,58156435,37479,0.618421053,16719.61766,65,506,562,95,3,2004,USA,PG-13,"(4, 6]"
30000000,52937130,198066,0.345070423,13000,47,40000,1877,124,1,2001,USA,R,"(6, 8]"
27800000,55210049,43743,0.33447099,16719.61766,949.3756281,12000,1307,107,1,1989,USA,PG,"(4, 6]"
30000000,51109400,76850,0.505882353,1000,88,3000,807,83,5,1994,USA,PG-13,"(6, 8]"
30000000,56068547,98160,0.680781759,16719.61766,9,567,369,85,2.388288288,2005,UK,G,"(6, 8]"
30000000,53680848,167967,0.53909465,20000,98,18000,668,126,1,2007,USA,PG-13,"(6, 8]"
30000000,50921738,192930,0.543889845,12000,456,19000,1286,123,1,2007,UK,R,"(6, 8]"
30000000,53021560,74630,1.019230769,13000,56,898,82,105,1,2010,USA,PG,"(6, 8]"
