budget,gross,user_vote,critic_review_ratio,movie_fb,director_fb,actor1_fb,other_actors_fb,duration,face_number,year,country,content,binned_score
40000000,87666629,283480,0.422053232,16719.61766,949.3756281,1000,1559,118,2.388288288,1990,USA,PG,"(6, 8]"
40000000,90353764,85629,1.201388889,14000,164,8000,2723,107,2,2015,USA,R,"(4, 6]"
40000000,82522790,143835,0.27675841,14000,949.3756281,18000,22000,155,2.388288288,1992,USA,R,"(6, 8]"
40000000,94125426,79264,0.909747292,13000,949.3756281,11000,1858,123,2,2009,USA,PG-13,"(6, 8]"
40000000,81292135,137891,0.291666667,16719.61766,333,22000,14000,139,1,1999,USA,R,"(6, 8]"
35000000,86208010,97045,0.764912281,55000,101,13000,1738,109,1,2014,USA,PG-13,"(4, 6]"
35000000,75274748,130661,0.792763158,54000,278,22000,11808,121,2,2015,USA,PG-13,"(6, 8]"
40000000,90835030,28621,2.051724138,16719.61766,167,2000,1529,102,2.388288288,2016,USA,PG-13,"(4, 6]"
40000000,75305995,110394,0.482678984,16719.61766,138,904,1624,178,2.388288288,2004,USA,PG-13,"(6, 8]"
40000000,72266306,127528,0.556872038,16719.61766,38,2000,1779,90,4,2008,USA,PG-13,"(6, 8]"
40000000,70836296,109445,0.255868545,16719.61766,101,700,1053,114,2,2001,USA,PG-13,"(4, 6]"
40000000,70405498,113472,0.28280543,16719.61766,949.3756281,433,260,206,1,1991,Other,R,"(6, 8]"
40000000,70163652,31968,0.792682927,663,14,17000,1459,99,2.388288288,2006,USA,PG-13,"(4, 6]"
20000000,64149837,146899,1.032432432,16719.61766,23,2000,2651,102,1,2009,USA,PG-13,"(6, 8]"
40000000,83906114,104481,1.010582011,16000,415,982,1090,109,2,2014,USA,PG-13,"(4, 6]"
40000000,66466372,75345,0.762068966,16719.61766,160,164000,137748,82,2.388288288,2009,USA,R,"(4, 6]"
40000000,59068786,86902,0.318734793,16719.61766,212,578,952,106,2,2001,USA,PG-13,"(6, 8]"
50000000,57887882,35508,0.559241706,16719.61766,23,1000,1011,106,2,2004,USA,PG-13,"(6, 8]"
40000000,53955614,77415,0.71942446,16719.61766,287,4000,1658,108,2.388288288,1998,USA,PG-13,"(6, 8]"
40000000,54967359,52805,0.33492823,16719.61766,20,2000,2968,98,2.388288288,1997,USA,R,"(4, 6]"
40000000,57981889,173848,1.349753695,25000,65,11000,1618,118,1,2011,USA,R,"(6, 8]"
30000000,61094903,210542,1.051204819,29000,174,14000,1670,113,3,2011,UK,PG-13,"(6, 8]"
40000000,53082743,844052,0.31,49000,22000,23000,39000,130,1,2006,USA,PG-13,"(8, 10]"
42000000,54414716,114294,1.048128342,12000,51,18000,11465,116,7,2014,USA,R,"(6, 8]"
40000000,57011847,20615,1.886363636,16719.61766,7,3000,281,89,2,2013,USA,PG,"(4, 6]"
40000000,50859889,236000,0.271332694,14000,949.3756281,708,97,139,2.388288288,2006,USA,R,"(6, 8]"
40000000,52000688,171418,0.567043619,17000,190,2000,1520,107,2.388288288,2010,USA,R,"(6, 8]"
40000000,49851591,7900,0.470588235,263,425,954,772,116,3,1986,USA,PG,"(4, 6]"
40000000,47781388,147504,0.367231638,16719.61766,192,40000,1035,96,1,2004,USA,PG-13,"(6, 8]"
40000000,52320979,114321,0.319343066,16719.61766,18,18000,637,99,2.388288288,2006,USA,PG,"(6, 8]"
25000000,51853450,37398,1.536363636,11000,54,3000,2988,105,2.388288288,2012,USA,PG,"(6, 8]"
40000000,45856732,46221,0.645390071,16719.61766,949.3756281,13000,1849,135,1,1997,USA,PG-13,"(6, 8]"
40000000,59588068,89557,0.550531915,16719.61766,326,21000,950,98,1,2003,USA,R,"(4, 6]"
40000000,38087756,49612,0.487179487,16719.61766,80,3000,737,95,1,1994,USA,PG,"(4, 6]"
40000000,37101011,30394,1.427184466,16719.61766,98,405,436,95,1,2012,USA,PG-13,"(4, 6]"
40000000,38176892,104119,0.810810811,26000,949.3756281,2000,1428,111,2.388288288,2011,USA,R,"(6, 8]"
40000000,36283504,104564,0.235093697,16719.61766,541,12000,811,123,1,1999,Other,R,"(6, 8]"
60000000,36037909,10132,0.630769231,390,949.3756281,374,493,94,3,2000,Other,PG-13,"(4, 6]"
40000000,42575718,83788,1.220264317,20000,77,703,1177,92,2.388288288,2011,USA,R,"(4, 6]"
40000000,33864342,29968,0.769230769,445,6,711,1267,102,1,1999,UK,PG-13,"(4, 6]"
30000000,42071069,36223,0.596153846,16719.61766,101,787,522,104,1,2005,USA,PG-13,"(6, 8]"
40000000,32853640,50199,1.445544554,702,65,1000,1103,102,1,2008,USA,PG-13,"(4, 6]"
40000000,42615685,136093,0.728365385,24000,3000,14000,12000,136,3,2014,USA,R,"(6, 8]"
25000000,32055248,18723,0.479452055,16719.61766,85,924,1105,93,2.388288288,1994,USA,PG-13,"(4, 6]"
40000000,30993544,58871,1.358974359,16719.61766,50,293,175,107,2.388288288,2010,USA,PG-13,"(6, 8]"
40000000,29374178,12093,0.531914894,394,55,3000,1235,107,2.388288288,2000,USA,R,"(4, 6]"
40000000,27663982,26051,0.426829268,16719.61766,287,10000,412,99,2,1996,USA,PG-13,"(4, 6]"
35000000,26814957,84357,0.670634921,16719.61766,56,20000,38000,115,3,2008,UK,PG-13,"(6, 8]"
40000000,25178165,70292,0.343065693,8000,7,18000,9903,119,1,2001,USA,PG-13,"(6, 8]"
40000000,25117498,37412,1.06741573,16719.61766,81,327,388,99,2.388288288,2007,USA,R,"(4, 6]"
500000,32645,67797,0.502242152,16719.61766,17000,22000,1280,112,2.388288288,1973,USA,R,"(6, 8]"
40000000,24332324,13830,0.196721311,680,545,783,1107,128,1,1994,USA,PG-13,"(6, 8]"
40000000,36665854,76498,0.990147783,15000,118,877,1412,112,2.388288288,2011,Other,PG-13,"(6, 8]"
40000000,22717758,11156,0.507462687,16719.61766,7,10000,1703,86,2.388288288,1998,USA,G,"(6, 8]"
60000000,22433915,21319,0.626506024,416,105,22000,11616,108,1,2002,USA,R,"(6, 8]"
40000000,20300000,16741,0.833333333,309,17,14000,1829,111,2,1996,USA,R,"(6, 8]"
45000000,20302961,49874,0.402222222,16719.61766,719,16000,1576,131,2.388288288,1995,Other,NC-17,"(4, 6]"
40000000,14967182,27305,0.35915493,604,19,13000,881,102,1,2000,USA,R,"(4, 6]"
45000000,18996755,145270,1.152173913,54000,171,6000,666,114,2.388288288,2012,Other,PG-13,"(6, 8]"
51000000,14375181,8692,0.388888889,754,124,636,1203,107,2,1987,USA,PG-13,"(4, 6]"
40000000,14448589,19364,0.671875,835,65,11000,1255,103,2,2002,USA,PG-13,"(4, 6]"
40000000,14358033,17365,0.606060606,630,949.3756281,782,1060,99,2,1992,USA,PG-13,"(4, 6]"
77000000,33201661,534262,0.184170472,39000,949.3756281,326,380,122,2.388288288,2001,Other,R,"(8, 10]"
40000000,20113965,15231,1.893939394,16719.61766,42,875,767,107,3,2012,USA,PG,"(6, 8]"
42000000,13208023,17309,0.268041237,612,37,2000,1481,101,1,2002,UK,R,"(0, 4]"
40000000,13838130,35990,1,16719.61766,80,14000,4835,109,3,2009,USA,PG-13,"(4, 6]"
40000000,9652000,46205,0.530612245,16719.61766,949.3756281,1000,1127,89,2.388288288,2003,USA,PG-13,"(4, 6]"
24000000,10431220,24216,0.462962963,401,7,2000,1062,83,2.388288288,1999,USA,R,"(4, 6]"
33000000,10326062,121432,0.706451613,10000,22,12000,2061,108,2.388288288,2009,Other,R,"(6, 8]"
40000000,6114237,19986,0.400966184,892,39,1000,1259,102,4,2001,USA,R,"(6, 8]"
40000000,4835968,4821,0.646341463,158,18,3000,988,93,2.388288288,2002,UK,PG-13,"(4, 6]"
40000000,4777007,15130,0.62244898,565,8,545,467,84,3,2001,Other,PG-13,"(4, 6]"
26000000,3675072,190132,0.384519351,15000,949.3756281,11000,539,107,2.388288288,2007,UK,R,"(6, 8]"
40000000,18438149,30842,0.752688172,16719.61766,48,61,85,91,8,2012,USA,PG-13,"(4, 6]"
40000000,511920,2458,1.576923077,211,949.3756281,795,1133,94,1,2008,USA,PG,"(4, 6]"
40000000,10640645,28429,2.036363636,16719.61766,180,1000,622,115,2.388288288,2015,USA,R,"(4, 6]"
20000000,80050171,186982,0.515274949,16719.61766,154,884,1119,105,2.388288288,2007,USA,PG-13,"(6, 8]"
20000000,7564000,54650,0.35426009,12000,34,11000,1394,107,1,1995,USA,PG-13,"(6, 8]"
40000000,128978,22897,1.737704918,16719.61766,31,5000,1238,113,2,2007,Other,R,"(6, 8]"
25000000,77231,3322,0.9375,265,44,1000,1113,112,2.388288288,2005,Other,R,"(4, 6]"
39200000,4563029,181472,0.949416342,58000,584,11000,955,126,5,2013,Other,R,"(6, 8]"
23000000,50693162,136580,0.216513761,15000,295,720,961,98,2.388288288,1994,USA,R,"(6, 8]"
39000000,63411478,114925,0.914529915,13000,124,152,242,107,1,2009,USA,PG-13,"(6, 8]"
39000000,60000000,49934,0.424107143,16719.61766,44,593,962,125,1,1983,UK,PG,"(4, 6]"
40000000,29802761,46480,1.834782609,12000,88,22000,13785,113,1,2013,USA,PG-13,"(6, 8]"
553632000,626809,36894,1.523809524,16719.61766,610,755,1121,150,4,2008,Other,R,"(6, 8]"
38000000,127214072,83786,0.24744898,16719.61766,72,982,1494,108,1,2002,USA,PG-13,"(6, 8]"
38000000,88915214,163665,1.029585799,9000,126,18000,1911,96,2,2009,USA,R,"(6, 8]"
39000000,30400000,17810,0.315068493,478,36,592,791,93,2,1996,USA,PG,"(4, 6]"
38000000,85570368,44885,0.962616822,478,949.3756281,12000,3000,100,1,2002,USA,PG,"(4, 6]"
38600000,6594136,24557,2.459459459,13000,949.3756281,643,297,122,1,2013,Other,PG-13,"(6, 8]"
38000000,50668906,76016,0.245283019,16719.61766,278,18000,1078,146,2.388288288,1999,USA,R,"(6, 8]"
38000000,39177215,30667,0.418803419,16719.61766,150,970,1708,115,1,2002,USA,PG-13,"(4, 6]"
35000000,40334024,44168,0.537037037,989,7,931,1446,123,3,2001,USA,PG-13,"(6, 8]"
30000000,71038190,23473,0.617886179,8000,99,598,934,94,1,2015,USA,PG,"(4, 6]"
38000000,22770864,8433,0.647058824,168,11,854,1009,98,1,2001,USA,PG,"(4, 6]"
38000000,17305211,14066,0.626666667,352,150,24000,392,118,2.388288288,1996,USA,R,"(6, 8]"
57000000,16991902,34592,0.560209424,16719.61766,65,628,424,105,2.388288288,2001,USA,R,"(6, 8]"
10000000,47536959,86955,1.174545455,12000,304,940,1642,109,2.388288288,2009,USA,R,"(6, 8]"
15000000,13782838,258078,0.326015368,23000,949.3756281,957,308,109,2.388288288,1982,USA,R,"(8, 10]"
38000000,41997790,125305,0.880466472,39000,123,14000,1828,127,2.388288288,2013,USA,R,"(6, 8]"
37000000,6482195,9740,0.469135802,389,11,37,24,118,1,1997,USA,R,"(6, 8]"
38000000,623374,4757,0.462686567,474,49,1000,996,110,2,2001,USA,PG-13,"(4, 6]"
35000000,109712885,146708,1.20718232,70000,949.3756281,13000,1128,133,1,2015,USA,PG-13,"(6, 8]"
37000000,92173235,280228,0.9,29000,949.3756281,10000,4206,150,7,2010,USA,R,"(6, 8]"
40000000,41102171,57266,1.91011236,14000,52,10000,2651,110,12,2012,USA,PG-13,"(4, 6]"
37000000,60338891,248468,0.625688073,16719.61766,1000,24000,11681,96,2.388288288,2008,USA,R,"(6, 8]"
37000000,22450975,241030,0.155880306,13000,949.3756281,786,897,188,1,1999,USA,R,"(6, 8]"
37000000,44867349,75347,1.153409091,16719.61766,949.3756281,13000,1216,107,2,2010,USA,R,"(4, 6]"
37000000,72279690,17948,1.523255814,16719.61766,188,11000,1311,113,5,2011,USA,PG,"(6, 8]"
37000000,191449475,348007,0.228013029,19000,308,17000,22000,122,1,2008,USA,PG-13,"(4, 6]"
36000000,71026631,98899,0.327411168,16719.61766,415,18000,1313,116,1,2002,USA,PG-13,"(6, 8]"
36000000,50129186,38399,0.330275229,16719.61766,84,551,547,93,2.388288288,1997,USA,R,"(6, 8]"
36000000,50213619,139184,1.090534979,12000,38,496,708,101,8,2010,USA,R,"(6, 8]"
36000000,42019483,6069,1.636363636,16719.61766,188,11000,1272,107,2.388288288,2014,USA,PG,"(6, 8]"
34000000,23360779,31113,0.594339623,852,287,9000,1475,124,2.388288288,2000,USA,R,"(4, 6]"
36000000,26183197,38348,0.814814815,16719.61766,473,14000,1501,109,2.388288288,2003,USA,R,"(6, 8]"
36000000,13052741,8531,0.543859649,591,949.3756281,2000,1635,130,2.388288288,1996,USA,PG-13,"(6, 8]"
36000000,14378353,12375,0.489690722,846,96,746,1179,127,1,1999,USA,PG-13,"(6, 8]"
37000000,33037754,75864,1.355329949,23000,101,12000,5000,114,1,2011,USA,PG-13,"(4, 6]"
36000000,12339633,220591,0.27301092,17000,487,685,748,106,2,1997,USA,PG-13,"(6, 8]"
37000000,30105968,8860,1.888888889,279,16,541,908,81,2.388288288,2008,USA,G,"(4, 6]"
33000000,205399422,181225,0.253826531,16719.61766,116,45000,1126,95,1,1999,USA,PG-13,"(6, 8]"
35000000,251188924,269033,0.227662179,12000,13000,920,1037,126,2.388288288,1989,USA,PG-13,"(6, 8]"
36000000,1068392,3865,1.452830189,2000,596,877,1579,102,2.388288288,2011,Other,PG-13,"(4, 6]"
35000000,144731527,128010,0.5,16719.61766,503,808,371,121,2,1992,USA,R,"(6, 8]"
29000000,255950375,223127,0.621428571,38000,102,768,1358,129,2.388288288,2009,USA,PG-13,"(6, 8]"
35000000,117528646,353442,0.878552972,31000,91,18000,528,106,5,2011,USA,R,"(6, 8]"
38000000,171031347,240962,0.680939227,36000,1000,13000,12538,110,2.388288288,2010,USA,PG-13,"(6, 8]"
35000000,124732962,286178,0.329635499,16719.61766,64,11000,11505,109,2.388288288,2006,USA,PG-13,"(6, 8]"
35000000,82300000,63330,0.330864198,16719.61766,338,12000,1307,143,2,1979,USA,PG,"(6, 8]"
35000000,134455175,97664,1.185344828,17000,91,4000,1584,120,2,2013,USA,R,"(4, 6]"
35000000,79100000,127503,0.459770115,16719.61766,17000,22000,1387,128,2.388288288,1991,USA,R,"(6, 8]"
35000000,110008260,94241,1.074433657,25000,949.3756281,492,605,129,1,2015,Other,R,"(6, 8]"
35000000,67962333,33887,0.65,919,8,1000,636,105,2,2005,USA,PG-13,"(4, 6]"
35000000,63939454,61321,0.585253456,16719.61766,31,947,1333,100,3,2005,USA,PG,"(6, 8]"
35000000,63826569,32416,0.601449275,16719.61766,949.3756281,19000,1902,90,2.388288288,1997,USA,PG-13,"(6, 8]"
35000000,60054449,61018,0.692857143,16719.61766,79,900,784,108,2.388288288,1995,USA,R,"(4, 6]"
1800000,26505000,149285,0.383233533,10000,949.3756281,40000,1426,101,1,1984,USA,PG,"(6, 8]"
33000000,61280963,79877,0.332348597,16719.61766,763,812,862,109,1,2000,USA,R,"(6, 8]"
35000000,56876365,125219,0.340163934,16719.61766,130,29000,210,132,1,1998,USA,PG-13,"(6, 8]"
34000000,54132596,53786,0.90521327,16719.61766,14,11000,4691,87,2.388288288,2007,Other,PG,"(6, 8]"
35000000,55802754,270228,1.226804124,41000,87,15000,3923,109,2,2011,USA,R,"(6, 8]"
35000000,55291815,28041,1.594594595,16719.61766,89,17000,519,92,2.388288288,2016,USA,R,"(4, 6]"
35000000,83299761,117719,1.323529412,39000,102,15000,2825,125,2,2013,USA,PG-13,"(6, 8]"
33000000,48169908,63923,0.391025641,16719.61766,949.3756281,18000,1166,202,2.388288288,1992,USA,PG-13,"(6, 8]"
35000000,45802315,119974,0.970414201,16719.61766,148,978,820,92,1,2009,USA,R,"(6, 8]"
35000000,43792641,32157,1.008403361,913,42,49000,1604,91,3,2007,USA,PG-13,"(4, 6]"
33000000,57651794,40651,0.43062201,16719.61766,221,11000,1523,75,2,2006,USA,PG-13,"(4, 6]"
30000000,43894863,25883,0.458015267,16719.61766,30,944,1604,98,2,2005,USA,PG-13,"(4, 6]"
33000000,39532308,198701,0.198594025,16719.61766,545,14000,2766,100,2.388288288,2002,UK,R,"(6, 8]"
35000000,40687294,107772,0.572864322,16719.61766,212,15000,800,103,1,2008,Other,PG-13,"(4, 6]"
40000000,37553932,304318,0.777537797,52000,487,20000,13000,109,2,2011,USA,PG-13,"(6, 8]"
35000000,37481242,40654,1.525773196,16719.61766,16,1000,1284,104,2.388288288,2010,USA,PG-13,"(4, 6]"
35000000,39026186,48019,0.836601307,13000,42,969,1022,112,4,2011,USA,PG-13,"(4, 6]"
50000000,33422806,30771,0.280487805,16719.61766,19,1000,1138,95,1,2001,USA,PG-13,"(4, 6]"
35000000,33423521,53115,0.223404255,16719.61766,133,2000,1690,102,1,1994,Other,PG-13,"(0, 4]"
30000000,37617947,8143,0.600985222,16719.61766,308,446,430,101,2.388288288,2006,USA,PG,"(6, 8]"
30000000,32048809,94456,0.395833333,16719.61766,174,730,1040,108,2.388288288,2005,Other,R,"(4, 6]"
27000000,33987757,168314,0.234772979,12000,949.3756281,20000,8023,98,2,2004,USA,R,"(6, 8]"
35000000,30691439,86205,0.896551724,5000,192,1000,1759,112,2.388288288,2008,USA,R,"(6, 8]"
35000000,30307804,43991,0.197122302,16719.61766,48,775,1072,101,2,2002,USA,R,"(4, 6]"
35000000,30669413,105478,0.408934708,16719.61766,81,2000,1319,103,2.388288288,1990,USA,R,"(6, 8]"
35000000,28687835,40964,0.795918367,16719.61766,40,2000,1046,101,1,2008,USA,R,"(6, 8]"
35000000,25266129,54346,0.458100559,16719.61766,949.3756281,939,1623,102,5,2004,USA,PG-13,"(6, 8]"
35000000,25863915,28257,1.397350993,11000,357,907,819,101,2.388288288,2012,USA,PG-13,"(4, 6]"
30000000,25078937,31751,0.421296296,16719.61766,16000,18000,690,155,2,1997,USA,R,"(6, 8]"
35000000,28995450,19230,1.644067797,16719.61766,24,287,342,109,5,2010,UK,PG,"(6, 8]"
30000000,20981633,78256,0.548780488,16719.61766,251,826,1012,108,2.388288288,2008,USA,PG-13,"(4, 6]"
35000000,34531832,44788,1.586956522,23000,15,10000,1724,123,2.388288288,2015,UK,PG-13,"(6, 8]"
35000000,28064226,65044,1.040462428,13000,309,327,136,106,1,2011,USA,PG-13,"(4, 6]"
35000000,19692608,63548,2.223880597,16719.61766,90,1000,756,109,3,2013,USA,R,"(6, 8]"
35000000,19294901,26126,0.486153846,16719.61766,949.3756281,1000,1093,99,2.388288288,2005,USA,PG-13,"(4, 6]"
35000000,34507079,34948,1.313559322,16719.61766,98,472,581,87,2,2015,USA,PG-13,"(4, 6]"
35000000,18306166,28130,0.488372093,16719.61766,159,3000,100,125,2,2002,UK,PG-13,"(6, 8]"
35000000,17609982,90046,1.588652482,17000,138,26000,1426,118,2.388288288,2013,USA,R,"(6, 8]"
35000000,17596256,12399,1.202380952,16719.61766,16,3000,1734,92,1,2010,USA,PG,"(0, 4]"
35000000,14998070,41170,0.761744966,16719.61766,949.3756281,11000,20000,92,3,2007,USA,R,"(6, 8]"
35000000,14587732,4795,0.333333333,452,468,605,517,115,3,1991,USA,PG-13,"(4, 6]"
35000000,18317151,55630,0.855,16719.61766,52,553,348,120,1,2007,USA,R,"(6, 8]"
35000000,11405825,28542,0.572115385,16719.61766,529,18000,1331,111,3,2001,USA,R,"(6, 8]"
35000000,10991381,44931,1.88,16719.61766,212,2000,1919,100,1,2009,UK,PG,"(6, 8]"
35000000,10268846,31918,1.169014085,16719.61766,57,1000,833,101,1,2009,USA,R,"(4, 6]"
32000000,13303319,136367,0.598974359,39000,949.3756281,11000,1687,139,2.388288288,2011,USA,PG-13,"(6, 8]"
35000000,10499968,47498,1.099056604,10000,453,1000,326,109,3,2014,USA,R,"(4, 6]"
38000000,7659747,14962,0.549019608,704,241,13000,1018,102,1,2003,USA,R,"(4, 6]"
35000000,7948159,48999,0.539285714,16719.61766,189,3000,1733,103,1,2008,USA,R,"(4, 6]"
35000000,11631245,15015,0.557522124,494,12,2000,1516,83,5,2006,USA,PG,"(4, 6]"
35000000,10137502,77394,1.717948718,24000,949.3756281,23000,28,123,2.388288288,2015,USA,PG,"(6, 8]"
35000000,6448817,2189,0.774193548,16719.61766,31,690,905,101,2.388288288,1997,USA,PG,"(4, 6]"
35000000,7458269,70698,0.75,9000,949.3756281,883,1450,117,1,2006,USA,PG-13,"(6, 8]"
35000000,4496583,23181,0.093023256,6000,138,848,1346,330,2,1993,USA,R,"(6, 8]"
35000000,2221994,11747,0.505050505,561,55,1000,1918,121,1,1997,Other,R,"(6, 8]"
35000000,6592103,28584,0.642241379,675,949.3756281,548,413,114,1,2002,Other,R,"(6, 8]"
35000000,630779,11101,0.597484277,633,949.3756281,3,756.9435399,148,2.388288288,1999,USA,R,"(6, 8]"
34000000,102413606,310903,0.566793893,38000,47,988,278,113,2.388288288,2014,USA,PG-13,"(6, 8]"
35000000,10214013,23072,1.011235955,16719.61766,31,1000,390,91,2,2015,USA,R,"(4, 6]"
35000000,10139254,190990,0.299453552,23000,949.3756281,20000,2000,96,2.388288288,2006,USA,PG-13,"(6, 8]"
34000000,11227940,8367,0.723404255,120,3,372,487,102,2.388288288,1999,USA,R,"(4, 6]"
35000000,183125,36914,1.139534884,16719.61766,165,12000,1340,96,1,2012,USA,R,"(4, 6]"
34000000,15081783,85589,1.777777778,16719.61766,6000,6,5,101,2.388288288,2008,Other,G,"(6, 8]"
34000000,37432299,50041,1.00862069,23000,88,989,1924,128,2.388288288,2015,USA,PG-13,"(6, 8]"
34000000,10654581,45497,0.411538462,1000,7,40000,10000,109,2.388288288,1999,USA,R,"(4, 6]"
35000000,13101142,23916,2.7,16719.61766,125,18000,4000,105,5,2012,USA,PG-13,"(4, 6]"
35000000,8324748,21223,1.953703704,13000,56,113,136,141,1,2013,UK,PG-13,"(6, 8]"
40000000,141340178,181879,0.253918495,16719.61766,949.3756281,10000,2574,138,2.388288288,1992,USA,R,"(6, 8]"
33000000,51758599,27580,0.461206897,742,43,2000,1655,101,2.388288288,2001,USA,R,"(4, 6]"
30000000,21426805,49312,0.924170616,16719.61766,21,614,198,89,2.388288288,2011,USA,PG-13,"(4, 6]"
33000000,35057332,45394,1.680555556,19000,35,3000,1027,99,2.388288288,2012,USA,PG-13,"(6, 8]"
33000000,34014398,115649,0.27589545,4000,160,852,1012,105,2.388288288,2006,Other,R,"(4, 6]"
33000000,33682273,124242,0.308681672,4000,36,669,739,140,1,2004,USA,R,"(6, 8]"
10000000,4280577,50919,0.789473684,16719.61766,41,722,1157,118,2.388288288,2005,USA,PG-13,"(6, 8]"
38000000,8406264,24826,0.32,783,179,11000,1168,124,3,1999,USA,R,"(4, 6]"
32500000,309125409,681857,0.304482226,14000,37,11000,1504,134,2.388288288,1983,USA,PG,"(8, 10]"
30000000,10955425,62770,0.641414141,16719.61766,197,165,150,113,1,2008,UK,R,"(4, 6]"
32000000,60328558,61396,0.553459119,11000,503,13000,2000,101,1,1988,USA,PG-13,"(6, 8]"
32000000,80197993,65551,0.369614512,16719.61766,100,678,962,92,1,2006,Other,PG,"(4, 6]"
32500000,169076745,218711,0.764948454,27000,176,722,1115,131,6,2011,USA,R,"(6, 8]"
32000000,101470202,310540,0.624813154,97000,133,17000,20000,107,6,2013,USA,R,"(6, 8]"
29000000,50041732,54390,0.329145729,16719.61766,9,826,1297,103,2.388288288,1999,USA,R,"(6, 8]"
32000000,48814909,89424,0.4375,16719.61766,88,22000,9975,129,2.388288288,2000,USA,R,"(6, 8]"
20000000,57744720,46961,0.901515152,16719.61766,34,23000,5000,107,5,2010,USA,PG-13,"(6, 8]"
32000000,37911876,19671,1.872340426,16719.61766,14,918,1379,113,2,2011,USA,PG-13,"(4, 6]"
32000000,36733909,38949,0.383928571,16719.61766,155,344,482,120,3,1993,USA,R,"(6, 8]"
32000000,35063732,164608,0.584856397,10000,541,8000,1809,98,1,2007,USA,R,"(6, 8]"
33000000,99462,11347,4.357142857,5000,949.3756281,716,871,105,1,2013,Other,PG,"(6, 8]"
32000000,32701088,10018,0.694444444,16719.61766,61,649,662,98,1,2005,USA,PG,"(6, 8]"
32000000,43095600,156267,0.479411765,16719.61766,255,26000,1810,87,1,2005,Other,PG-13,"(6, 8]"
32000000,18636537,69197,0.291666667,16719.61766,949.3756281,29000,324,107,2.388288288,1995,Other,R,"(6, 8]"
55000000,16640210,53028,0.426701571,16719.61766,17000,12000,613,121,2.388288288,1999,USA,R,"(6, 8]"
32000000,13763130,87768,1.053475936,12000,238,1000,1008,119,2.388288288,2010,USA,R,"(6, 8]"
35000000,10956379,21506,0.255494505,16719.61766,26,889,1153,107,2.388288288,2007,Other,PG-13,"(0, 4]"
30000000,4357000,5176,0.5,350,278,3000,538,110,3,1996,USA,PG,"(4, 6]"
32000000,3562749,5600,0.367346939,643,10,3000,2826,75,2.388288288,1997,USA,G,"(6, 8]"
32000000,2899970,8039,0.434782609,625,949.3756281,13000,1774,132,2,1999,USA,R,"(6, 8]"
